AntennaKey,UTCDateTime,LatitudePosition,LongitudePosition
4,2022-04-08 00:43:00.000,40.865888,-9.827023
4,2022-04-08 01:43:00.000,41.116505,-9.821648
4,2022-04-08 02:43:00.000,41.362624,-9.82124
4,2022-04-08 03:43:00.000,41.610585,-9.817768
4,2022-04-08 04:43:00.000,41.857171,-9.809316
4,2022-04-08 05:43:00.000,42.101907,-9.803547
4,2022-04-08 06:43:00.000,42.342377,-9.799355
4,2022-04-08 07:43:00.000,42.576716,-9.801827
4,2022-04-08 08:43:00.000,42.804099,-9.806008
4,2022-04-08 09:43:00.000,43.0264,-9.810614
4,2022-04-08 10:43:00.000,43.255024,-9.762372
4,2022-04-08 11:43:00.000,43.478857,-9.60682
4,2022-04-08 12:43:00.000,43.69886,-9.449855
4,2022-04-08 13:43:00.000,43.912595,-9.292441
4,2022-04-08 14:43:00.000,44.130313,-9.12963
4,2022-04-08 15:43:00.000,44.341126,-8.955154
4,2022-04-08 16:43:00.000,44.565193,-8.826368
4,2022-04-08 17:43:00.000,44.785712,-8.670006
4,2022-04-08 18:43:00.000,45.00632,-8.491712
4,2022-04-08 19:43:00.000,45.227641,-8.328212
4,2022-04-08 20:43:00.000,45.44734,-8.171624
4,2022-04-08 21:43:00.000,45.664304,-8.005456
4,2022-04-08 22:43:00.000,45.885478,-7.841868
4,2022-04-08 23:43:00.000,46.102025,-7.677692
4,2022-04-09 00:43:00.000,46.330304,-7.521497
4,2022-04-09 01:43:00.000,46.5539,-7.347743
4,2022-04-09 02:43:00.000,46.777321,-7.161502
4,2022-04-09 03:43:00.000,47.004864,-6.987373
4,2022-04-09 04:43:00.000,47.231987,-6.817694
4,2022-04-09 05:43:00.000,47.462662,-6.652477
4,2022-04-09 06:43:00.000,47.698428,-6.47396
4,2022-04-09 07:43:00.000,47.932492,-6.284831
4,2022-04-09 08:43:00.000,48.189187,-6.081857
4,2022-04-09 09:43:00.000,48.49598,-5.852353
4,2022-04-09 10:43:00.000,48.722313,-5.673194
4,2022-04-09 11:43:00.000,48.843257,-5.40032
4,2022-04-09 12:43:00.000,48.956508,-5.105252
4,2022-04-09 13:43:00.000,49.073692,-4.818159
4,2022-04-09 14:43:00.000,49.188118,-4.529724
4,2022-04-09 15:43:00.000,49.300182,-4.239589
4,2022-04-09 16:43:00.000,49.410313,-3.945198
4,2022-04-09 17:43:00.000,49.526384,-3.65365
4,2022-04-09 18:43:00.000,49.638099,-3.357897
4,2022-04-09 19:43:00.000,49.749782,-3.064443
4,2022-04-09 20:43:00.000,49.837206,-2.746046
4,2022-04-09 21:43:00.000,49.898278,-2.402688
4,2022-04-09 22:43:00.000,49.970384,-2.05596
4,2022-04-09 23:43:00.000,50.028361,-1.688303
4,2022-04-10 00:43:00.000,50.08742,-1.30923
4,2022-04-10 01:43:00.000,50.149638,-0.927926
4,2022-04-10 02:43:00.000,50.227811,-0.558004
4,2022-04-10 03:43:00.000,50.300467,-0.19279
4,2022-04-10 04:43:00.000,50.35936,0.167909
4,2022-04-10 05:43:00.000,50.42592,0.519944
4,2022-04-10 06:43:00.000,50.49198,0.86879
4,2022-04-10 07:43:00.000,50.610896,1.169355
4,2022-04-10 08:43:00.000,50.79094,1.375183
4,2022-04-10 09:43:00.000,51.002998,1.511963
4,2022-04-10 10:43:00.000,51.187331,1.772037
4,2022-04-10 11:43:00.000,51.37703,2.019384
4,2022-04-10 12:43:00.000,51.57719,1.855627
4,2022-04-10 13:43:00.000,51.727244,1.805466
4,2022-04-10 14:43:00.000,51.85175,1.7218
4,2022-04-10 15:43:00.000,51.926009,1.554452
4,2022-04-10 16:43:00.000,51.942608,1.311679
4,2022-04-10 17:43:00.000,51.948646,1.312741
4,2022-04-10 18:43:00.000,51.948588,1.312753
4,2022-04-10 19:43:00.000,51.948665,1.312782
4,2022-04-10 20:43:00.000,51.948633,1.312796
4,2022-04-10 21:43:00.000,51.948617,1.312848
4,2022-04-10 22:43:00.000,51.948662,1.312777
4,2022-04-10 23:43:00.000,51.948732,1.312838
4,2022-04-11 00:43:00.000,51.948652,1.312806
4,2022-04-11 01:43:00.000,51.948633,1.31276
4,2022-04-11 02:43:00.000,51.948723,1.312798
4,2022-04-11 03:43:00.000,51.948643,1.312785
4,2022-04-11 04:43:00.000,51.94862,1.312763
4,2022-04-11 05:43:00.000,51.948662,1.312767
4,2022-04-11 06:43:00.000,51.948672,1.312788
4,2022-04-11 07:43:00.000,51.948652,1.312778
4,2022-04-11 08:43:00.000,51.948601,1.312766
4,2022-04-11 09:43:00.000,51.949504,1.307429
4,2022-04-11 10:43:00.000,51.938883,1.488766
4,2022-04-11 11:43:00.000,51.875222,1.6565
4,2022-04-11 12:43:00.000,51.916848,1.695072
4,2022-04-11 13:43:00.000,51.919635,1.692522
4,2022-04-11 14:43:00.000,51.919491,1.692527
4,2022-04-11 15:43:00.000,51.91871,1.692713
4,2022-04-11 16:43:00.000,51.918176,1.693093
4,2022-04-11 17:43:00.000,51.918416,1.692826
4,2022-04-11 18:43:00.000,51.918995,1.692529
4,2022-04-11 19:43:00.000,51.919971,1.692463
4,2022-04-11 20:43:00.000,51.920908,1.69315
4,2022-04-11 21:43:00.000,51.921824,1.694706
4,2022-04-11 22:43:00.000,51.922089,1.696056
4,2022-04-11 23:43:00.000,51.922073,1.696239
4,2022-04-12 00:43:00.000,51.922153,1.696012
4,2022-04-12 01:43:00.000,51.92166,1.69432
4,2022-04-12 02:43:00.000,51.920508,1.692975
4,2022-04-12 03:43:00.000,51.919971,1.692747
4,2022-04-12 04:43:00.000,51.918368,1.693124
4,2022-04-12 05:43:00.000,51.918444,1.69316
4,2022-04-12 06:43:00.000,51.918438,1.693301
4,2022-04-12 07:43:00.000,51.919356,1.692725
4,2022-04-12 08:43:00.000,51.920355,1.69308
4,2022-04-12 09:43:00.000,51.921987,1.695197
4,2022-04-12 10:43:00.000,51.922176,1.69704
4,2022-04-12 11:43:00.000,51.922131,1.69704
4,2022-04-12 12:43:00.000,51.92223,1.696631
4,2022-04-12 13:43:00.000,51.922096,1.696688
4,2022-04-12 14:43:00.000,51.921836,1.694993
4,2022-04-12 15:43:00.000,51.922086,1.695767
4,2022-04-12 16:43:00.000,51.920662,1.693345
4,2022-04-12 17:43:00.000,51.917232,1.694954
4,2022-04-12 18:43:00.000,51.917078,1.696109
4,2022-04-12 19:43:00.000,51.917056,1.695944
4,2022-04-12 20:43:00.000,51.91895,1.694669
4,2022-04-12 21:43:00.000,51.921318,1.698964
4,2022-04-12 22:43:00.000,51.921411,1.699084
4,2022-04-12 23:43:00.000,51.921475,1.699052
4,2022-04-13 00:43:00.000,51.921507,1.699105
4,2022-04-13 01:43:00.000,51.921462,1.699133
4,2022-04-13 02:43:00.000,51.921414,1.69923
4,2022-04-13 03:43:00.000,51.921136,1.699684
4,2022-04-13 04:43:00.000,51.920771,1.700166
4,2022-04-13 05:43:00.000,51.917408,1.694984
4,2022-04-13 06:43:00.000,51.91695,1.694751
4,2022-04-13 07:43:00.000,51.916873,1.695177
4,2022-04-13 08:43:00.000,51.917468,1.695027
4,2022-04-13 09:43:00.000,51.921379,1.696286
4,2022-04-13 10:43:00.000,51.921712,1.698653
4,2022-04-13 11:43:00.000,51.921612,1.698538
4,2022-04-13 12:43:00.000,51.921641,1.698572
4,2022-04-13 13:43:00.000,51.921712,1.69831
4,2022-04-13 14:43:00.000,51.921731,1.69779
4,2022-04-13 15:43:00.000,51.921737,1.698309
4,2022-04-13 16:43:00.000,51.921804,1.697336
4,2022-04-13 17:43:00.000,51.916771,1.69377
4,2022-04-13 18:43:00.000,51.916041,1.695793
4,2022-04-13 19:43:00.000,51.91655,1.695278
4,2022-04-13 20:43:00.000,51.916716,1.695183
4,2022-04-13 21:43:00.000,51.917388,1.698697
4,2022-04-13 22:43:00.000,51.920944,1.699466
4,2022-04-13 23:43:00.000,51.9211,1.699392
4,2022-04-14 00:43:00.000,51.921292,1.698708
4,2022-04-14 01:43:00.000,51.92134,1.698399
4,2022-04-14 02:43:00.000,51.921337,1.698179
4,2022-04-14 03:43:00.000,51.921088,1.698836
4,2022-04-14 04:43:00.000,51.918256,1.699865
4,2022-04-14 05:43:00.000,51.916707,1.695131
4,2022-04-14 06:43:00.000,51.916672,1.695098
4,2022-04-14 07:43:00.000,51.916614,1.695301
4,2022-04-14 08:43:00.000,51.916736,1.695288
4,2022-04-14 09:43:00.000,51.917011,1.696122
4,2022-04-14 10:43:00.000,51.918534,1.700226
4,2022-04-14 11:43:00.000,51.920643,1.69829
4,2022-04-14 12:43:00.000,51.920956,1.698341
4,2022-04-14 13:43:00.000,51.920902,1.698192
4,2022-04-14 14:43:00.000,51.921001,1.697796
4,2022-04-14 15:43:00.000,51.92102,1.696766
4,2022-04-14 16:43:00.000,51.920304,1.694304
4,2022-04-14 17:43:00.000,51.91688,1.695007
4,2022-04-14 18:43:00.000,51.916748,1.695196
4,2022-04-14 19:43:00.000,51.916592,1.695277
4,2022-04-14 20:43:00.000,51.91655,1.695382
4,2022-04-14 21:43:00.000,51.916748,1.69527
4,2022-04-14 22:43:00.000,51.917753,1.693557
4,2022-04-14 23:43:00.000,51.921168,1.697813
4,2022-04-15 00:43:00.000,51.921078,1.698342
4,2022-04-15 01:43:00.000,51.921219,1.698266
4,2022-04-15 02:43:00.000,51.921219,1.698143
4,2022-04-15 03:43:00.000,51.921296,1.69749
4,2022-04-15 04:43:00.000,51.92102,1.695627
4,2022-04-15 05:43:00.000,51.917523,1.694213
4,2022-04-15 06:43:00.000,51.916832,1.695026
4,2022-04-15 07:43:00.000,51.916198,1.69465
4,2022-04-15 08:43:00.000,51.915926,1.694838
4,2022-04-15 09:43:00.000,51.916,1.69484
4,2022-04-15 10:43:00.000,51.916908,1.693654
4,2022-04-15 11:43:00.000,51.920284,1.694566
4,2022-04-15 12:43:00.000,51.921456,1.699014
4,2022-04-15 13:43:00.000,51.9215,1.699091
4,2022-04-15 14:43:00.000,51.921574,1.699106
4,2022-04-15 15:43:00.000,51.921532,1.698402
4,2022-04-15 16:43:00.000,51.92112,1.69592
4,2022-04-15 17:43:00.000,51.917747,1.694061
4,2022-04-15 18:43:00.000,51.91711,1.695049
4,2022-04-15 19:43:00.000,51.915625,1.694697
4,2022-04-15 20:43:00.000,51.915616,1.694655
4,2022-04-15 21:43:00.000,51.915628,1.694844
4,2022-04-15 22:43:00.000,51.916156,1.693819
4,2022-04-15 23:43:00.000,51.919171,1.693201
4,2022-04-16 00:43:00.000,51.921856,1.699683
4,2022-04-16 01:43:00.000,51.921776,1.700209
4,2022-04-16 02:43:00.000,51.921763,1.700178
4,2022-04-16 03:43:00.000,51.921804,1.699625
4,2022-04-16 04:43:00.000,51.921788,1.698752
4,2022-04-16 05:43:00.000,51.919955,1.695192
4,2022-04-16 06:43:00.000,51.917644,1.697143
4,2022-04-16 07:43:00.000,51.916275,1.696135
4,2022-04-16 08:43:00.000,51.803619,1.76862
4,2022-04-16 09:43:00.000,51.851318,2.032516
4,2022-04-16 10:43:00.000,51.974387,2.339211
4,2022-04-16 11:43:00.000,52.119548,2.661845
4,2022-04-16 12:43:00.000,52.2988,3.073769
4,2022-04-16 13:43:00.000,52.475587,3.490288
4,2022-04-16 14:43:00.000,52.682038,3.899684
4,2022-04-16 15:43:00.000,52.796873,4.177117
4,2022-04-16 16:43:00.000,52.977382,4.328139
4,2022-04-16 17:43:00.000,53.157228,4.483138
4,2022-04-16 18:43:00.000,53.328051,4.647925
4,2022-04-16 19:43:00.000,53.458102,4.874878
4,2022-04-16 20:43:00.000,53.529689,5.160868
4,2022-04-16 21:43:00.000,53.5835,5.443972
4,2022-04-16 22:43:00.000,53.634428,5.72107
4,2022-04-16 23:43:00.000,53.690169,5.983487
4,2022-04-17 00:43:00.000,53.738502,6.24105
4,2022-04-17 01:43:00.000,53.777427,6.494112
4,2022-04-17 02:43:00.000,53.820332,6.737208
4,2022-04-17 03:43:00.000,53.846707,6.950844
4,2022-04-17 04:43:00.000,53.859219,7.073904
4,2022-04-17 05:43:00.000,53.876729,7.20936
4,2022-04-17 06:43:00.000,53.896966,7.36334
4,2022-04-17 07:43:00.000,53.925107,7.579919
4,2022-04-17 08:43:00.000,53.963814,7.904612
4,2022-04-17 09:43:00.000,53.984736,8.050604
4,2022-04-17 10:43:00.000,53.988819,8.348953
4,2022-04-17 11:43:00.000,53.867404,8.727612
4,2022-04-17 12:43:00.000,53.878284,9.111466
4,2022-04-17 13:43:00.000,53.76896,9.395976
4,2022-04-17 14:43:00.000,53.591132,9.604767
4,2022-04-17 15:43:00.000,53.544361,9.860029
4,2022-04-17 16:43:00.000,53.526272,9.924628
4,2022-04-17 17:43:00.000,53.526358,9.924539
4,2022-04-17 18:43:00.000,53.52631,9.924616
4,2022-04-17 19:43:00.000,53.526345,9.924596
4,2022-04-17 20:43:00.000,53.526377,9.924522
4,2022-04-17 21:43:00.000,53.52631,9.92455
4,2022-04-17 22:43:00.000,53.526297,9.924596
4,2022-04-17 23:43:00.000,53.526307,9.924582
4,2022-04-18 00:43:00.000,53.52631,9.924543
4,2022-04-18 01:43:00.000,53.526265,9.92455
4,2022-04-18 02:43:00.000,53.526339,9.924547
4,2022-04-18 03:43:00.000,53.526288,9.92458
4,2022-04-18 04:43:00.000,53.526233,9.924506
4,2022-04-18 05:43:00.000,53.526252,9.924637
4,2022-04-18 06:43:00.000,53.526233,9.924581
4,2022-04-18 07:43:00.000,53.526291,9.924645
4,2022-04-18 08:43:00.000,53.526297,9.924555
4,2022-04-18 09:43:00.000,53.526259,9.924576
4,2022-04-18 10:43:00.000,53.526332,9.924547
4,2022-04-18 11:43:00.000,53.526294,9.924514
4,2022-04-18 12:43:00.000,53.526275,9.924616
4,2022-04-18 13:43:00.000,53.5263,9.924576
4,2022-04-18 14:43:00.000,53.526288,9.924564
4,2022-04-18 15:43:00.000,53.526307,9.924564
4,2022-04-18 16:43:00.000,53.526288,9.924557
4,2022-04-18 17:43:00.000,53.52631,9.924644
4,2022-04-18 18:43:00.000,53.526275,9.924644
4,2022-04-18 19:43:00.000,53.526288,9.924566
4,2022-04-18 20:43:00.000,53.526284,9.924605
4,2022-04-18 21:43:00.000,53.52631,9.924553
4,2022-04-18 22:43:00.000,53.52623,9.924624
4,2022-04-18 23:43:00.000,53.526288,9.92466
4,2022-04-19 00:43:00.000,53.526278,9.924595
4,2022-04-19 01:43:00.000,53.52639,9.924597
4,2022-04-19 02:43:00.000,53.526307,9.924622
4,2022-04-19 03:43:00.000,53.526294,9.924567
4,2022-04-19 04:43:00.000,53.526252,9.924612
4,2022-04-19 05:43:00.000,53.526307,9.924604
4,2022-04-19 06:43:00.000,53.526294,9.924558
4,2022-04-19 07:43:00.000,53.526297,9.924577
4,2022-04-19 08:43:00.000,53.52631,9.92459
4,2022-04-19 09:43:00.000,53.526249,9.924616
4,2022-04-19 10:43:00.000,53.526307,9.924532
4,2022-04-19 11:43:00.000,53.526278,9.924548
4,2022-04-19 12:43:00.000,53.526265,9.924563
4,2022-04-19 13:43:00.000,53.526313,9.924497
4,2022-04-19 14:43:00.000,53.52631,9.924638
4,2022-04-19 15:43:00.000,53.526307,9.924603
4,2022-04-19 16:43:00.000,53.526275,9.924616
4,2022-04-19 17:43:00.000,53.526284,9.924573
4,2022-04-19 18:43:00.000,53.526307,9.924575
4,2022-04-19 19:43:00.000,53.526316,9.924514
4,2022-04-19 20:43:00.000,53.526275,9.924624
4,2022-04-19 21:43:00.000,53.52631,9.924575
4,2022-04-19 22:43:00.000,53.526246,9.924616
4,2022-04-19 23:43:00.000,53.526275,9.924573
4,2022-04-20 00:43:00.000,53.526307,9.924588
4,2022-04-20 01:43:00.000,53.526364,9.924618
4,2022-04-20 02:43:00.000,53.526259,9.924578
4,2022-04-20 03:43:00.000,53.526284,9.924572
4,2022-04-20 04:43:00.000,53.526272,9.924622
4,2022-04-20 05:43:00.000,53.526291,9.924586
4,2022-04-20 06:43:00.000,53.526307,9.924626
4,2022-04-20 07:43:00.000,53.526256,9.924612
4,2022-04-20 08:43:00.000,53.526291,9.924584
4,2022-04-20 09:43:00.000,53.52623,9.92462
4,2022-04-20 10:43:00.000,53.526348,9.924595
4,2022-04-20 11:43:00.000,53.526288,9.924571
4,2022-04-20 12:43:00.000,53.526307,9.924717
4,2022-04-20 13:43:00.000,53.526329,9.924618
4,2022-04-20 14:43:00.000,53.526339,9.924563
4,2022-04-20 15:43:00.000,53.526272,9.924598
4,2022-04-20 16:43:00.000,53.5264,9.924512
4,2022-04-20 17:43:00.000,53.52631,9.92453
4,2022-04-20 18:43:00.000,53.526284,9.924537
4,2022-04-20 19:43:00.000,53.526307,9.924568
4,2022-04-20 20:43:00.000,53.526278,9.924576
4,2022-04-20 21:43:00.000,53.526294,9.924606
4,2022-04-20 22:43:00.000,53.526259,9.924603
4,2022-04-20 23:43:00.000,53.526236,9.924576
4,2022-04-21 00:43:00.000,53.52624,9.924632
4,2022-04-21 01:43:00.000,53.526371,9.924622
4,2022-04-21 02:43:00.000,53.526307,9.924616
4,2022-04-21 03:43:00.000,53.526246,9.92463
4,2022-04-21 04:43:00.000,53.526249,9.924567
4,2022-04-21 05:43:00.000,53.52632,9.924581
4,2022-04-21 06:43:00.000,53.548076,9.842432
4,2022-04-21 07:43:00.000,53.604707,9.583943
4,2022-04-21 08:43:00.000,53.794956,9.381864
4,2022-04-21 09:43:00.000,53.859187,9.023916
4,2022-04-21 10:43:00.000,53.930387,8.665932
4,2022-04-21 11:43:00.000,53.995622,8.319515
4,2022-04-21 12:43:00.000,54.019916,7.939503
4,2022-04-21 13:43:00.000,54.065728,7.507073
4,2022-04-21 14:43:00.000,54.072723,7.411172
4,2022-04-21 15:43:00.000,54.072236,7.406825
4,2022-04-21 16:43:00.000,54.073446,7.404778
4,2022-04-21 17:43:00.000,54.074131,7.404204
4,2022-04-21 18:43:00.000,54.073779,7.403454
4,2022-04-21 19:43:00.000,54.073702,7.403461
4,2022-04-21 20:43:00.000,54.074022,7.403272
4,2022-04-21 21:43:00.000,54.073478,7.403672
4,2022-04-21 22:43:00.000,54.072908,7.404422
4,2022-04-21 23:43:00.000,54.072435,7.405876
4,2022-04-22 00:43:00.000,54.07239,7.405735
4,2022-04-22 01:43:00.000,54.073299,7.403774
4,2022-04-22 02:43:00.000,54.073433,7.403641
4,2022-04-22 03:43:00.000,54.073676,7.403329
4,2022-04-22 04:43:00.000,54.073849,7.403238
4,2022-04-22 05:43:00.000,54.073689,7.403319
4,2022-04-22 06:43:00.000,54.07344,7.403533
4,2022-04-22 07:43:00.000,54.073248,7.403755
4,2022-04-22 08:43:00.000,54.073235,7.403777
4,2022-04-22 09:43:00.000,54.07278,7.404402
4,2022-04-22 10:43:00.000,54.072281,7.40551
4,2022-04-22 11:43:00.000,54.072198,7.406299
4,2022-04-22 12:43:00.000,54.072249,7.406253
4,2022-04-22 13:43:00.000,54.072601,7.404841
4,2022-04-22 14:43:00.000,54.073011,7.404024
4,2022-04-22 15:43:00.000,54.073254,7.403777
4,2022-04-22 16:43:00.000,54.073548,7.403485
4,2022-04-22 17:43:00.000,54.074124,7.403216
4,2022-04-22 18:43:00.000,54.073958,7.403204
4,2022-04-22 19:43:00.000,54.073907,7.403223
4,2022-04-22 20:43:00.000,54.073868,7.403192
4,2022-04-22 21:43:00.000,54.07392,7.403236
4,2022-04-22 22:43:00.000,54.073433,7.403536
4,2022-04-22 23:43:00.000,54.072953,7.404181
4,2022-04-23 00:43:00.000,54.072857,7.404572
4,2022-04-23 01:43:00.000,54.072934,7.404323
4,2022-04-23 02:43:00.000,54.073644,7.403404
4,2022-04-23 03:43:00.000,54.073548,7.403439
4,2022-04-23 04:43:00.000,54.073849,7.403277
4,2022-04-23 05:43:00.000,54.073984,7.403124
4,2022-04-23 06:43:00.000,54.074086,7.403165
4,2022-04-23 07:43:00.000,54.073888,7.403256
4,2022-04-23 08:43:00.000,54.073824,7.403212
4,2022-04-23 09:43:00.000,54.073536,7.403484
4,2022-04-23 10:43:00.000,54.073228,7.403701
4,2022-04-23 11:43:00.000,54.07248,7.404748
4,2022-04-23 12:43:00.000,54.072313,7.405659
4,2022-04-23 13:43:00.000,54.072256,7.406072
4,2022-04-23 14:43:00.000,54.072614,7.404699
4,2022-04-23 15:43:00.000,54.072966,7.404061
4,2022-04-23 16:43:00.000,54.073164,7.403759
4,2022-04-23 17:43:00.000,54.073612,7.403331
4,2022-04-23 18:43:00.000,54.073779,7.403235
4,2022-04-23 19:43:00.000,54.074009,7.40312
4,2022-04-23 20:43:00.000,54.074003,7.403182
4,2022-04-23 21:43:00.000,54.073708,7.403393
4,2022-04-23 22:43:00.000,54.073606,7.403389
4,2022-04-23 23:43:00.000,54.073203,7.403766
4,2022-04-24 00:43:00.000,54.072896,7.404273
4,2022-04-24 01:43:00.000,54.072659,7.404737
4,2022-04-24 02:43:00.000,54.072614,7.404729
4,2022-04-24 03:43:00.000,54.07312,7.403924
4,2022-04-24 04:43:00.000,54.073081,7.403821
4,2022-04-24 05:43:00.000,54.073068,7.410771
4,2022-04-24 06:43:00.000,53.948505,7.060522
4,2022-04-24 07:43:00.000,53.877158,6.544038
4,2022-04-24 08:43:00.000,53.783577,6.029173
4,2022-04-24 09:43:00.000,53.685516,5.532225
4,2022-04-24 10:43:00.000,53.597552,5.106437
4,2022-04-24 11:43:00.000,53.520115,4.778418
4,2022-04-24 12:43:00.000,53.385491,4.567378
4,2022-04-24 13:43:00.000,53.21088,4.414414
4,2022-04-24 14:43:00.000,53.066752,4.164838
4,2022-04-24 15:43:00.000,52.915916,3.893354
4,2022-04-24 16:43:00.000,52.751529,3.661019
4,2022-04-24 17:43:00.000,52.573699,3.49607
4,2022-04-24 18:43:00.000,52.377635,3.440301
4,2022-04-24 19:43:00.000,52.19174,3.387008
4,2022-04-24 20:43:00.000,52.015552,3.339486
4,2022-04-24 21:43:00.000,51.884902,3.302036
4,2022-04-24 22:43:00.000,51.815161,3.273427
4,2022-04-24 23:43:00.000,51.65366,3.1893
4,2022-04-25 00:43:00.000,51.439289,2.992284
4,2022-04-25 01:43:00.000,51.408668,3.255113
4,2022-04-25 02:43:00.000,51.42295,3.553244
4,2022-04-25 03:43:00.000,51.355827,3.7765
4,2022-04-25 04:43:00.000,51.43215,4.013191
4,2022-04-25 05:43:00.000,51.385696,4.212142
4,2022-04-25 06:43:00.000,51.302355,4.272386
4,2022-04-25 07:43:00.000,51.289859,4.256086
4,2022-04-25 08:43:00.000,51.289763,4.255996
4,2022-04-25 09:43:00.000,51.289849,4.256055
4,2022-04-25 10:43:00.000,51.28984,4.256027
4,2022-04-25 11:43:00.000,51.289744,4.256039
4,2022-04-25 12:43:00.000,51.289811,4.255983
4,2022-04-25 13:43:00.000,51.289753,4.256014
4,2022-04-25 14:43:00.000,51.289836,4.256107
4,2022-04-25 15:43:00.000,51.289779,4.256065
4,2022-04-25 16:43:00.000,51.289702,4.256088
4,2022-04-25 17:43:00.000,51.289788,4.255983
4,2022-04-25 18:43:00.000,51.28975,4.256102
4,2022-04-25 19:43:00.000,51.289744,4.255967
4,2022-04-25 20:43:00.000,51.28976,4.25601
4,2022-04-25 21:43:00.000,51.289849,4.256079
4,2022-04-25 22:43:00.000,51.289734,4.256096
4,2022-04-25 23:43:00.000,51.289715,4.255891
4,2022-04-26 00:43:00.000,51.289756,4.256103
4,2022-04-26 01:43:00.000,51.28983,4.256076
4,2022-04-26 02:43:00.000,51.289814,4.256027
4,2022-04-26 03:43:00.000,51.289792,4.256037
4,2022-04-26 04:43:00.000,51.289798,4.256009
4,2022-04-26 05:43:00.000,51.289792,4.25608
4,2022-04-26 06:43:00.000,51.289849,4.256041
4,2022-04-26 07:43:00.000,51.289811,4.256052
4,2022-04-26 08:43:00.000,51.289798,4.256074
4,2022-04-26 09:43:00.000,51.289888,4.256038
4,2022-04-26 10:43:00.000,51.289875,4.256053
4,2022-04-26 11:43:00.000,51.289763,4.256068
4,2022-04-26 12:43:00.000,51.289798,4.256102
4,2022-04-26 13:43:00.000,51.28983,4.25603
4,2022-04-26 14:43:00.000,51.289878,4.256052
4,2022-04-26 15:43:00.000,51.289795,4.256068
4,2022-04-26 16:43:00.000,51.289769,4.256048
4,2022-04-26 17:43:00.000,51.289779,4.255981
4,2022-04-26 18:43:00.000,51.28976,4.256118
4,2022-04-26 19:43:00.000,51.289744,4.255962
4,2022-04-26 20:43:00.000,51.289756,4.255991
4,2022-04-26 21:43:00.000,51.289795,4.255978
4,2022-04-26 22:43:00.000,51.289843,4.256062
4,2022-04-26 23:43:00.000,51.289804,4.256067
4,2022-04-27 00:43:00.000,51.289801,4.256052
4,2022-04-27 01:43:00.000,51.289878,4.256021
4,2022-04-27 02:43:00.000,51.289996,4.256045
4,2022-04-27 03:43:00.000,51.289801,4.256029
4,2022-04-27 04:43:00.000,51.289833,4.256068
4,2022-04-27 05:43:00.000,51.28984,4.25612
4,2022-04-27 06:43:00.000,51.289888,4.256134
4,2022-04-27 07:43:00.000,51.289872,4.255974
4,2022-04-27 08:43:00.000,51.289814,4.256001
4,2022-04-27 09:43:00.000,51.28984,4.256008
4,2022-04-27 10:43:00.000,51.349158,4.260753
4,2022-04-27 11:43:00.000,51.391049,4.036518
4,2022-04-27 12:43:00.000,51.346425,3.832352
4,2022-04-27 13:43:00.000,51.432304,3.585206
4,2022-04-27 14:43:00.000,51.403881,3.176377
4,2022-04-27 15:43:00.000,51.39632,2.753665
4,2022-04-27 16:43:00.000,51.341468,2.316387
4,2022-04-27 17:43:00.000,51.454595,1.915697
4,2022-04-27 18:43:00.000,51.680428,1.813255
4,2022-04-27 19:43:00.000,51.858828,1.724035
4,2022-04-27 20:43:00.000,51.888844,1.655582
4,2022-04-27 21:43:00.000,51.888908,1.655399
4,2022-04-27 22:43:00.000,51.888652,1.656717
4,2022-04-27 23:43:00.000,51.893763,1.659515
4,2022-04-28 00:43:00.000,51.892851,1.662055
4,2022-04-28 01:43:00.000,51.893001,1.661924
4,2022-04-28 02:43:00.000,51.892796,1.661715
4,2022-04-28 03:43:00.000,51.892867,1.659344
4,2022-04-28 04:43:00.000,51.88895,1.657352
4,2022-04-28 05:43:00.000,51.8888,1.657643
4,2022-04-28 06:43:00.000,51.888729,1.657866
4,2022-04-28 07:43:00.000,51.888752,1.657913
4,2022-04-28 08:43:00.000,51.888774,1.657853
4,2022-04-28 09:43:00.000,51.888908,1.657747
4,2022-04-28 10:43:00.000,51.889104,1.657326
4,2022-04-28 11:43:00.000,51.892188,1.655976
4,2022-04-28 12:43:00.000,51.892707,1.661994
4,2022-04-28 13:43:00.000,51.892803,1.662123
4,2022-04-28 14:43:00.000,51.892745,1.661767
4,2022-04-28 15:43:00.000,51.892988,1.660253
4,2022-04-28 16:43:00.000,51.888771,1.65615
4,2022-04-28 17:43:00.000,51.888614,1.656451
4,2022-04-28 18:43:00.000,51.888409,1.65693
4,2022-04-28 19:43:00.000,51.888355,1.656971
4,2022-04-28 20:43:00.000,51.888396,1.656827
4,2022-04-28 21:43:00.000,51.888598,1.656366
4,2022-04-28 22:43:00.000,51.889193,1.655562
4,2022-04-28 23:43:00.000,51.892624,1.655657
4,2022-04-29 00:43:00.000,51.892787,1.662115
4,2022-04-29 01:43:00.000,51.892758,1.662212
4,2022-04-29 02:43:00.000,51.892499,1.662408
4,2022-04-29 03:43:00.000,51.892224,1.661861
4,2022-04-29 04:43:00.000,51.889625,1.663137
4,2022-04-29 05:43:00.000,51.888556,1.658541
4,2022-04-29 06:43:00.000,51.888569,1.658483
4,2022-04-29 07:43:00.000,51.888595,1.65839
4,2022-04-29 08:43:00.000,51.888646,1.658355
4,2022-04-29 09:43:00.000,51.8887,1.658157
4,2022-04-29 10:43:00.000,51.888752,1.657865
